cylinders,displacement,horsepower,weight,acceleration,model_year,power_to_weight,displacement_per_cyl,log_weight,log_displacement,log_horsepower,weight_class_enc,era_enc,origin_2,origin_3,brand_enc,brand_buick,brand_chevrolet,brand_datsun,brand_dodge,brand_ford,brand_other,brand_plymouth,brand_pontiac,brand_toyota,brand_volkswagen,mpg
4,121.0,80.0,2670,15.0,79,0.0299625468164794,30.25,7.8898337513942955,4.795790545596741,4.382026634673881,1,2,0,0,amc,0,0,0,0,0,0,0,0,0,0,27.4
5,183.0,77.0,3530,20.1,79,0.02181303116147309,36.6,8.169053149927343,5.209486152841421,4.343805421853684,2,2,1,0,other,0,0,0,0,0,1,0,0,0,0,25.4
8,350.0,125.0,3900,17.4,79,0.03205128205128205,43.75,8.268731832117737,5.857933154483459,4.8283137373023015,2,2,0,0,other,0,0,0,0,0,1,0,0,0,0,23.0
4,141.0,71.0,3190,24.8,79,0.02225705329153605,35.25,8.06777619577889,4.948759890378168,4.2626798770413155,1,2,1,0,other,0,0,0,0,0,1,0,0,0,0,27.2
8,260.0,90.0,3420,22.2,79,0.02631578947368421,32.5,8.13739583005665,5.560681631015528,4.499809670330265,1,2,0,0,other,0,0,0,0,0,1,0,0,0,0,23.9
4,105.0,70.0,2200,13.2,79,0.031818181818181815,26.25,7.696212639346407,4.653960350157523,4.248495242049359,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,34.2
4,105.0,70.0,2150,14.9,79,0.03255813953488372,26.25,7.673223121121708,4.653960350157523,4.248495242049359,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,34.5
4,85.0,65.0,2020,19.2,79,0.03217821782178218,21.25,7.61085279039525,4.442651256490317,4.174387269895637,0,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,31.8
4,91.0,69.0,2130,14.7,79,0.0323943661971831,22.75,7.6638772587034705,4.51085950651685,4.23410650459726,0,2,1,0,other,0,0,0,0,0,1,0,0,0,0,37.3
4,151.0,90.0,2670,16.0,79,0.033707865168539325,37.75,7.8898337513942955,5.017279836814924,4.499809670330265,1,2,0,0,buick,1,0,0,0,0,0,0,0,0,0,28.4
6,173.0,115.0,2595,11.3,79,0.04431599229287091,28.833333333333332,7.861341795599989,5.153291594497779,4.74493212836325,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,28.8
6,173.0,115.0,2700,12.9,79,0.04259259259259259,28.833333333333332,7.90100705199242,5.153291594497779,4.74493212836325,1,2,0,0,other,0,0,0,0,0,1,0,0,0,0,26.8
4,151.0,90.0,2556,13.2,79,0.035211267605633804,37.75,7.846198815497425,5.017279836814924,4.499809670330265,1,2,0,0,pontiac,0,0,0,0,0,0,0,1,0,0,33.5
4,98.0,76.0,2144,14.7,80,0.03544776119402985,24.5,7.670428522190693,4.584967478670572,4.330733340286331,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,41.5
4,89.0,60.0,1968,18.8,80,0.03048780487804878,22.25,7.584773077612199,4.48863636973214,4.0943445622221,0,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,38.1
4,98.0,70.0,2120,15.5,80,0.0330188679245283,24.5,7.659171367666058,4.584967478670572,4.248495242049359,0,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,32.1
4,86.0,65.0,2019,16.4,80,0.032194155522535906,21.5,7.610357618312838,4.454347296253507,4.174387269895637,0,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,37.2
4,151.0,90.0,2678,16.5,80,0.033607169529499624,37.75,7.8928255262511176,5.017279836814924,4.499809670330265,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,28.0
4,140.0,88.0,2870,18.1,80,0.030662020905923345,35.0,7.962067308753666,4.941642422609304,4.477336814478207,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,26.4
4,151.0,90.0,3003,20.1,80,0.029970029970029972,37.75,8.00736706798333,5.017279836814924,4.499809670330265,1,2,0,0,amc,0,0,0,0,0,0,0,0,0,0,24.3
6,225.0,90.0,3381,18.7,80,0.026619343389529725,37.5,8.125926802707886,5.41610040220442,4.499809670330265,1,2,0,0,dodge,0,0,0,1,0,0,0,0,0,0,19.1
4,97.0,78.0,2188,15.8,80,0.0356489945155393,24.25,7.690743163541872,4.574710978503383,4.356708826689592,0,2,1,0,other,0,0,0,0,0,1,0,0,0,0,34.3
4,134.0,90.0,2711,15.5,80,0.033198081888601995,33.5,7.905072849498666,4.897839799950911,4.499809670330265,1,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,29.8
4,120.0,75.0,2542,17.5,80,0.029504327301337528,30.0,7.8407064517494,4.787491742782046,4.31748811353631,1,2,0,1,other,0,0,0,0,0,1,0,0,0,0,31.3
4,119.0,92.0,2434,15.0,80,0.03779786359901397,29.75,7.797291273547472,4.77912349311153,4.5217885770490405,0,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,37.0
4,108.0,75.0,2265,15.2,80,0.033112582781456956,27.0,7.725330037917135,4.68213122712422,4.31748811353631,0,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,32.2
4,86.0,65.0,2110,17.9,80,0.030805687203791468,21.5,7.6544432264701125,4.454347296253507,4.174387269895637,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,46.6
4,156.0,105.0,2800,14.4,80,0.0375,39.0,7.937374696163295,5.049856007249537,4.653960350157523,1,2,0,0,dodge,0,0,0,1,0,0,0,0,0,0,27.9
4,85.0,65.0,2110,19.2,80,0.030805687203791468,21.25,7.6544432264701125,4.442651256490317,4.174387269895637,0,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,40.8
4,90.0,48.0,2085,21.7,80,0.02302158273381295,22.5,7.642524134232902,4.499809670330265,3.871201010907891,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,44.3
4,90.0,48.0,2335,23.7,80,0.020556745182012847,22.5,7.755767170102998,4.499809670330265,3.871201010907891,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,43.4
5,121.0,67.0,2950,19.9,80,0.02271186440677966,24.2,7.989560449333865,4.795790545596741,4.204692619390966,1,2,1,0,other,0,0,0,0,0,1,0,0,0,0,36.4
4,146.0,67.0,3250,21.8,80,0.020615384615384615,36.5,8.086410275323782,4.983606621708336,4.204692619390966,1,2,1,0,other,0,0,0,0,0,1,0,0,0,0,30.0
4,91.0,67.0,1850,13.8,80,0.036216216216216214,22.75,7.52294091807237,4.51085950651685,4.204692619390966,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,44.6
4,85.0,93.5,1835,17.3,80,0.050953678474114444,21.25,7.51479976048867,4.442651256490317,4.537961436294641,0,2,1,0,other,0,0,0,0,0,1,0,0,0,0,40.9
4,97.0,67.0,2145,18.0,80,0.031235431235431235,24.25,7.6708948313621175,4.574710978503383,4.204692619390966,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,33.8
4,89.0,62.0,1845,15.3,80,0.03360433604336043,22.25,7.520234556474628,4.48863636973214,4.127134385045092,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,29.8
6,168.0,132.0,2910,11.4,80,0.04536082474226804,28.0,7.975908360165538,5.123963979403259,4.882801922586371,1,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,32.7
3,70.0,100.0,2420,12.5,80,0.04132231404958678,23.333333333333332,7.791522819150732,4.248495242049359,4.605170185988092,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,23.7
4,122.0,88.0,2500,15.1,80,0.0352,30.5,7.824046010856292,4.804021044733257,4.477336814478207,0,2,1,0,other,0,0,0,0,0,1,0,0,0,0,35.0
4,140.0,93.5,2905,14.3,80,0.032185886402753876,35.0,7.974188669286011,4.941642422609304,4.537961436294641,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,23.6
4,107.0,72.0,2290,17.0,80,0.0314410480349345,26.75,7.736307096548285,4.672828834461906,4.276666119016055,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,32.4
4,135.0,84.0,2490,15.7,81,0.033734939759036145,33.75,7.820037989458753,4.90527477843843,4.430816798843313,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,27.2
4,151.0,84.0,2635,16.4,81,0.031878557874762806,37.75,7.876638460975463,5.017279836814924,4.430816798843313,1,2,0,0,buick,1,0,0,0,0,0,0,0,0,0,26.6
4,156.0,92.0,2620,14.4,81,0.035114503816793895,39.0,7.8709295967551425,5.049856007249537,4.5217885770490405,1,2,0,0,dodge,0,0,0,1,0,0,0,0,0,0,25.8
6,173.0,110.0,2725,12.6,81,0.04036697247706422,28.833333333333332,7.9102237070973445,5.153291594497779,4.700480365792417,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,23.5
4,135.0,84.0,2385,12.9,81,0.03522012578616352,33.75,7.776954403322442,4.90527477843843,4.430816798843313,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,30.0
4,79.0,58.0,1755,16.9,81,0.03304843304843305,19.75,7.470224135899966,4.3694478524670215,4.060443010546419,0,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,39.1
4,86.0,64.0,1875,16.4,81,0.034133333333333335,21.5,7.536363938404511,4.454347296253507,4.1588830833596715,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,39.0
4,81.0,60.0,1760,16.1,81,0.03409090909090909,20.25,7.473069088032197,4.394449154672439,4.0943445622221,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,35.1
4,97.0,67.0,2065,17.8,81,0.0324455205811138,24.25,7.632885505395133,4.574710978503383,4.204692619390966,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,32.3
4,85.0,65.0,1975,19.4,81,0.03291139240506329,21.25,7.5883236773352225,4.442651256490317,4.174387269895637,0,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,37.0
4,89.0,62.0,2050,17.3,81,0.03024390243902439,22.25,7.6255950721324535,4.48863636973214,4.127134385045092,0,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,37.7
4,91.0,68.0,1985,16.0,81,0.03425692695214106,22.75,7.59337419312129,4.51085950651685,4.219507705176107,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,34.1
4,105.0,63.0,2215,14.9,81,0.028442437923250564,26.25,7.703007682479236,4.653960350157523,4.143134726391533,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,34.7
4,98.0,65.0,2045,16.2,81,0.03178484107579462,24.5,7.623153068476902,4.584967478670572,4.174387269895637,0,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,34.4
4,98.0,65.0,2380,20.7,81,0.0273109243697479,24.5,7.77485576666552,4.584967478670572,4.174387269895637,0,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,29.9
4,105.0,74.0,2190,14.2,81,0.033789954337899546,26.25,7.691656822810547,4.653960350157523,4.30406509320417,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,33.0
4,100.0,93.5,2320,15.8,81,0.04030172413793103,25.0,7.749322464660356,4.605170185988092,4.537961436294641,0,2,1,0,other,0,0,0,0,0,1,0,0,0,0,34.5
4,107.0,75.0,2210,14.4,81,0.033936651583710405,26.75,7.700747794511798,4.672828834461906,4.31748811353631,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,33.7
4,108.0,75.0,2350,16.8,81,0.031914893617021274,27.0,7.762170607138205,4.68213122712422,4.31748811353631,0,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,32.4
4,119.0,100.0,2615,14.8,81,0.03824091778202677,29.75,7.869019376499023,4.77912349311153,4.605170185988092,1,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,32.9
4,120.0,74.0,2635,18.3,81,0.02808349146110057,30.0,7.876638460975463,4.787491742782046,4.30406509320417,1,2,0,1,other,0,0,0,0,0,1,0,0,0,0,31.6
4,141.0,80.0,3230,20.4,81,0.02476780185758514,35.25,8.080237416216702,4.948759890378168,4.382026634673881,1,2,1,0,other,0,0,0,0,0,1,0,0,0,0,28.1
6,145.0,76.0,3160,19.6,81,0.024050632911392405,24.166666666666668,8.058327306580958,4.976733742420574,4.330733340286331,1,2,1,0,other,0,0,0,0,0,1,0,0,0,0,30.7
6,168.0,116.0,2900,12.6,81,0.04,28.0,7.9724660159745655,5.123963979403259,4.7535901911063645,1,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,25.4
6,146.0,120.0,2930,13.8,81,0.040955631399317405,24.333333333333332,7.982757702011113,4.983606621708336,4.787491742782046,1,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,24.2
6,231.0,110.0,3415,15.8,81,0.032210834553440704,38.5,8.13593277200489,5.442417710521793,4.700480365792417,1,2,0,0,buick,1,0,0,0,0,0,0,0,0,0,22.4
8,350.0,105.0,3725,19.0,81,0.028187919463087248,43.75,8.22282213081366,5.857933154483459,4.653960350157523,2,2,0,0,other,0,0,0,0,0,1,0,0,0,0,26.6
6,200.0,88.0,3060,17.1,81,0.02875816993464052,33.333333333333336,8.026170194946426,5.298317366548036,4.477336814478207,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,20.2
6,225.0,85.0,3465,16.6,81,0.024531024531024532,37.5,8.150467911624004,5.41610040220442,4.442651256490317,1,2,0,0,other,0,0,0,0,0,1,0,0,0,0,17.6
4,112.0,88.0,2605,19.6,82,0.03378119001919386,28.0,7.865187954187467,4.718498871295094,4.477336814478207,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,28.0
4,112.0,88.0,2640,18.6,82,0.03333333333333333,28.0,7.878534196140362,4.718498871295094,4.477336814478207,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,27.0
4,112.0,88.0,2395,18.0,82,0.03674321503131524,28.0,7.781138509845015,4.718498871295094,4.477336814478207,0,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,34.0
4,112.0,85.0,2575,16.2,82,0.03300970873786408,28.0,7.853604813097837,4.718498871295094,4.442651256490317,1,2,0,0,pontiac,0,0,0,0,0,0,0,1,0,0,31.0
4,135.0,84.0,2525,16.0,82,0.03326732673267327,33.75,7.83399634170946,4.90527477843843,4.430816798843313,1,2,0,0,dodge,0,0,0,1,0,0,0,0,0,0,29.0
4,151.0,90.0,2735,18.0,82,0.03290676416819013,37.75,7.913886714856082,5.017279836814924,4.499809670330265,1,2,0,0,pontiac,0,0,0,0,0,0,0,1,0,0,27.0
4,140.0,92.0,2865,16.4,82,0.03211169284467714,35.0,7.9603236291488395,4.941642422609304,4.5217885770490405,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,24.0
4,151.0,93.5,3035,20.5,82,0.030807248764415155,37.75,8.017966703493599,5.017279836814924,4.537961436294641,1,2,0,0,amc,0,0,0,0,0,0,0,0,0,0,23.0
4,105.0,74.0,1980,15.3,82,0.03737373737373737,26.25,7.590852123688581,4.653960350157523,4.30406509320417,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,36.0
4,91.0,68.0,2025,18.2,82,0.03358024691358025,22.75,7.613324979540639,4.51085950651685,4.219507705176107,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,37.0
4,91.0,68.0,1970,17.6,82,0.03451776649746193,22.75,7.585788821732034,4.51085950651685,4.219507705176107,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,31.0
4,105.0,63.0,2125,14.7,82,0.029647058823529412,26.25,7.661527081358517,4.653960350157523,4.143134726391533,0,2,0,0,plymouth,0,0,0,0,0,0,1,0,0,0,38.0
4,98.0,70.0,2125,17.3,82,0.03294117647058824,24.5,7.661527081358517,4.584967478670572,4.248495242049359,0,2,0,0,other,0,0,0,0,0,1,0,0,0,0,36.0
4,120.0,88.0,2160,14.5,82,0.040740740740740744,30.0,7.67786350067821,4.787491742782046,4.477336814478207,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,36.0
4,107.0,75.0,2205,14.5,82,0.034013605442176874,26.75,7.6984827878809465,4.672828834461906,4.31748811353631,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,36.0
4,108.0,70.0,2245,16.9,82,0.031180400890868598,27.0,7.716460800176355,4.68213122712422,4.248495242049359,0,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,34.0
4,91.0,67.0,1965,15.0,82,0.03409669211195929,22.75,7.583247524303362,4.51085950651685,4.204692619390966,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,38.0
4,91.0,67.0,1965,15.7,82,0.03409669211195929,22.75,7.583247524303362,4.51085950651685,4.204692619390966,0,2,0,1,other,0,0,0,0,0,1,0,0,0,0,32.0
4,91.0,67.0,1995,16.2,82,0.033583959899749376,22.75,7.598399329323964,4.51085950651685,4.204692619390966,0,2,0,1,datsun,0,0,1,0,0,0,0,0,0,0,38.0
6,181.0,110.0,2945,16.4,82,0.03735144312393888,30.166666666666668,7.987864096085687,5.198497031265826,4.700480365792417,1,2,0,0,buick,1,0,0,0,0,0,0,0,0,0,25.0
6,262.0,85.0,3015,17.0,82,0.028192371475953566,43.666666666666664,8.011355109161286,5.568344503761097,4.442651256490317,1,2,0,0,other,0,0,0,0,0,1,0,0,0,0,38.0
4,156.0,92.0,2585,14.5,82,0.035589941972920695,39.0,7.85748078694253,5.049856007249537,4.5217885770490405,1,2,0,0,other,0,0,0,0,0,1,0,0,0,0,26.0
6,232.0,112.0,2835,14.7,82,0.03950617283950617,38.666666666666664,7.949797216161852,5.44673737166631,4.718498871295094,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,22.0
4,144.0,96.0,2665,13.9,82,0.03602251407129456,36.0,7.887959336599945,4.969813299576001,4.564348191467836,1,2,0,1,toyota,0,0,0,0,0,0,0,0,1,0,32.0
4,135.0,84.0,2370,13.0,82,0.035443037974683546,33.75,7.7706452341291765,4.90527477843843,4.430816798843313,0,2,0,0,dodge,0,0,0,1,0,0,0,0,0,0,36.0
4,151.0,90.0,2950,17.3,82,0.030508474576271188,37.75,7.989560449333865,5.017279836814924,4.499809670330265,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,27.0
4,140.0,86.0,2790,15.6,82,0.03082437275985663,35.0,7.933796874815411,4.941642422609304,4.454347296253507,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,27.0
4,97.0,52.0,2130,24.6,82,0.024413145539906103,24.25,7.6638772587034705,4.574710978503383,3.9512437185814275,0,2,1,0,volkswagen,0,0,0,0,0,0,0,0,0,1,44.0
4,135.0,84.0,2295,11.6,82,0.036601307189542485,33.75,7.738488122494646,4.90527477843843,4.430816798843313,0,2,0,0,dodge,0,0,0,1,0,0,0,0,0,0,32.0
4,120.0,79.0,2625,18.6,82,0.030095238095238095,30.0,7.872836175025724,4.787491742782046,4.3694478524670215,1,2,0,0,ford,0,0,0,0,1,0,0,0,0,0,28.0
4,119.0,82.0,2720,19.4,82,0.030147058823529412,29.75,7.908387159290043,4.77912349311153,4.406719247264253,1,2,0,0,chevrolet,0,1,0,0,0,0,0,0,0,0,31.0
